ID,标签,问题,答案
141,0,您好，请问北京考生，651分，排名2504，您看报考贵校的希望大吗？谢谢！,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
142,0,请问临床医学（深圳）与临床医学有什么区别？,临床医学（深圳）由医学院（深圳校区）开设，临床医学由中山医学院（广州校区）开设，只是办学地点不同，人才培养基本没有区别。
143,0,福建2020年理科2020位次能否被贵校临床专业录取？,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
144,0,尊敬的老师您好，我校在西藏国家专项招生2017-2019年录取分数网站没有找到，想咨询一下2017-2019年我校在西藏国家专项，文科，汉族考生招生的最低分数线，为盼，感谢百忙中解答！,2019年的国家专项录取情况http://admission.sysu.edu.cn/zs01a/1363147.htm。2018年的国家专项录取情况http://admission.sysu.edu.cn/zs01a/55974.htm。2017年的国家专项录取情况http://admission.sysu.edu.cn/zs01a/53483.htm
145,0,请问医学院大一可以转专业吗？,您好，临床医学一般限制转入不限制转出。
146,0,请问老师，北京考生，分数642，排名3378，贵校的法学录取可能性大吗？,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
147,0,医学院深圳校区现在是在深圳上课，还是在广州？,您好，目前在广州，预计明年下半年搬至深圳。
148,0,医学院深圳校区和广州校区毕业证一样吗？,您好，一样。
149,0,山东纯文647分，5183位次，报考学校录取概率怎么样？谢谢,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
150,0,山东649，位次4760，选考化生政，请问报考贵校有希望被录取吗？,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
151,0,老师，如果我们是采档进线，填了服从调济后，大一或大二能转专业吗？,为充分调动学生的学习积极性，有利于学生的自身发展，学校允许确有专长或有特殊困难的学生转专业，使学生能根据个人特殊兴趣、专长选学专业，促进学生的个性发展。相关具体事宜可咨询中山大学教务部020-84112345。
152,0,请问在填报志愿时在特殊类型招生里面只填中山大学预录取的一个专业而且服从调剂吗？还是填多个专业,填写预录取专业即可。
153,0,老师，请问高校专项计划和普通本科一批都在本科一批填报，那么谁先录取呢？报了贵校高校专项计划且进入入选名单，过一本线，那还用不用填报普通本科一批的志愿,同时填报，但是优先高校专项的录取。
154,0,您好，我是从大一回高中复读的学生，今年排在云南省879名，请问贵校的临床医学收不收复读生？如果收，那这个排名有希望吗？,您好，临床医学招收复读生，该专业去年在云南理科招收最低位次为400名，请参考，谢谢！
155,0,我想学贵校基础医学，但是基础医学这个专业未对河北招生，我想先学习其他专业，再转到基础医学，可以吗？转到基础医学有什么条件吗？,为充分调动学生的学习积极性，有利于学生的自身发展，学校允许确有专长或有特殊困难的学生转专业，使学生能根据个人特殊兴趣、专长选学专业，促进学生的个性发展。相关具体事宜可咨询中山大学教务部020-84112345。
156,0,色弱考生不能报考贵校什么专业,根据教育部《普通高等学校招生体检工作指导意见》，轻度色觉异常（俗称色弱）不能录取的专业：以颜色波长作为严格技术标准的化学类、化工与制药类、药学类、生物科学类、公安技术类、地质学类各专业，医学类各专业；生物工程、生物医学工程、动物医学、动物科学、野生动物与自然保护区管理、...[详细]
157,0,强基计划入围后，通过校考后，可以选择不被录取吗？,不可以。
158,0,福建考生，强基计划入围了，已经确定了去校考，但后来反悔可以不去参加校考吗？,可以。
159,0,可以从分数要求比较低的专业转到分数要求比较高的专业吗？民族班会因为高考分数较低而影响到转专业吗？,高考成绩不会影响。民族班不受影响。
160,0,您好，山东考生，选科物化生，总分668，报贵校是否有机会？哪个专业比较合适？,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
161,0,贵校的岭南学院与国际金融学院的经济学有何不同？今年经济学录取分数在山东能到多少？,请电话联系负责贵省的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
162,0,山东选科物理化学生物645省排名5826，录取几率有多大？,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
163,0,山东高考全省3827名，想去贵校法学系，有希望吗？,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
164,0,老师您好！我是今年广东文科考生，分数619，省排名496，请问报考法学专业被录取的可能性大吗？谢谢老师！,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
165,0,浙江考生654分，位次7362，报考贵校的法学或工商管理有希望录取吗,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
166,0,我是河南考生，理科645分，排名11903，想用国家专项计划报中山大学，被录取的几率有多少?,2019年的国家专项录取情况http://admission.sysu.edu.cn/zs01a/1363147.htm。 2018年的国家专项录取情况http://admission.sysu.edu.cn/zs01a/55974.htm 2017年的国家专项录取情况http://admission.sysu.edu.cn/zs01a/53483.htm
167,0,河南理科667想上贵校哲学系，有希望吗,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
168,0,您好，老师，我是山东考生家长，孩子今年总分644分，全省位次5970，有意向报贵校的生物科学类，请问录取可能性大吗？谢谢！,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
169,0,您好，请问填写服从调剂，是否可列明不接受的专业？,您好，我校没有此项安排。
170,0,考试我是广东文科考生，高考考了606分，你看我有机会入读贵校吗？,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
171,0,老师，山东考生全文组合628分，省排名11409有望被贵校录取么,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
172,0,政史生组合644分，不分文理全省排名6137，冲一冲贵校文科类专业有希望吗？若有，麻烦老师推荐，谢谢！,请电话联系负责贵省市的招生组，获取最准确消息，谢谢！http://admission.sysu.edu.cn/zs01a/1378345.htm
